epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,2245.65,1.11572,0.9763,1.26111,0.87495,0.70574,0.80507,0.5615,1.10856,0.77685,1.11124,0.000901,0.000901,0.000901
102,2269.74,1.1383,0.99504,1.28636,0.85655,0.71531,0.80934,0.5786,1.02538,0.75998,1.07599,0.00090001,0.00090001,0.00090001
103,2292.77,1.13535,1.00096,1.29521,0.85217,0.72316,0.80357,0.55742,1.08628,0.78787,1.08405,0.00089902,0.00089902,0.00089902
104,2316.02,1.1246,0.98515,1.27185,0.8722,0.71984,0.80545,0.5661,1.07906,0.75845,1.08405,0.00089803,0.00089803,0.00089803
105,2336.48,1.11876,0.98062,1.26875,0.8929,0.70009,0.81628,0.57969,1.02907,0.73286,1.06368,0.00089704,0.00089704,0.00089704
106,2356.79,1.10163,0.94583,1.24719,0.85254,0.72197,0.80132,0.56313,1.05995,0.77641,1.07924,0.00089605,0.00089605,0.00089605
107,2376.82,1.11704,0.95957,1.25917,0.85686,0.71722,0.80372,0.56679,1.06501,0.75305,1.07753,0.00089506,0.00089506,0.00089506
108,2398.96,1.10169,0.95467,1.24581,0.8715,0.71429,0.81097,0.57874,1.01214,0.74671,1.05365,0.00089407,0.00089407,0.00089407
109,2422.28,1.08721,0.9508,1.24832,0.86635,0.70405,0.79905,0.55385,1.10749,0.78379,1.11413,0.00089308,0.00089308,0.00089308
110,2445.37,1.09756,0.96261,1.25389,0.87084,0.70865,0.81328,0.5763,1.02933,0.75941,1.0748,0.00089209,0.00089209,0.00089209
111,2468.75,1.09219,0.95304,1.25742,0.89075,0.71804,0.81764,0.575,1.07037,0.74384,1.09081,0.0008911,0.0008911,0.0008911
112,2492.32,1.11073,0.96971,1.25713,0.83941,0.72657,0.80547,0.5653,1.06481,0.77835,1.08757,0.00089011,0.00089011,0.00089011
113,2516.01,1.10118,0.95305,1.25473,0.86777,0.70563,0.79649,0.58167,1.02206,0.74946,1.08531,0.00088912,0.00088912,0.00088912
114,2539.34,1.0865,0.93787,1.24282,0.86673,0.73682,0.81939,0.59283,0.99468,0.72077,1.05142,0.00088813,0.00088813,0.00088813
115,2562.68,1.07437,0.92603,1.24474,0.89335,0.71628,0.81586,0.57496,1.06932,0.74789,1.08064,0.00088714,0.00088714,0.00088714
116,2585.17,1.09147,0.96439,1.25865,0.85588,0.73221,0.81847,0.59149,1.01219,0.73114,1.06464,0.00088615,0.00088615,0.00088615
117,2608.44,1.08679,0.93274,1.23828,0.88257,0.70507,0.80837,0.60096,0.92674,0.74714,1.03379,0.00088516,0.00088516,0.00088516
118,2631.08,1.07828,0.93964,1.24151,0.86876,0.71377,0.80791,0.5659,1.08699,0.76722,1.08851,0.00088417,0.00088417,0.00088417
119,2652.98,1.08428,0.94015,1.2533,0.85156,0.71966,0.8033,0.56833,1.04917,0.76141,1.0938,0.00088318,0.00088318,0.00088318
120,2674.52,1.10058,0.94438,1.25033,0.85457,0.72197,0.80951,0.55487,1.13133,0.7667,1.10362,0.00088219,0.00088219,0.00088219
121,2694.75,1.08775,0.95388,1.2425,0.87014,0.70336,0.80204,0.58131,1.00475,0.75744,1.07086,0.0008812,0.0008812,0.0008812
122,2714.84,1.09312,0.93975,1.25647,0.8846,0.71829,0.81497,0.59585,0.98464,0.74032,1.0521,0.00088021,0.00088021,0.00088021
123,2735.57,1.06957,0.92781,1.23301,0.88834,0.72105,0.81867,0.58503,1.02585,0.74525,1.06374,0.00087922,0.00087922,0.00087922
124,2758.77,1.06188,0.90529,1.23032,0.87483,0.72555,0.81814,0.58949,0.99586,0.7321,1.04635,0.00087823,0.00087823,0.00087823
125,2782.19,1.05558,0.92311,1.23534,0.86637,0.73016,0.82179,0.60265,0.96462,0.70741,1.05836,0.00087724,0.00087724,0.00087724
126,2805.89,1.08126,0.92237,1.24867,0.87965,0.74194,0.82607,0.5799,1.06265,0.71222,1.06996,0.00087625,0.00087625,0.00087625
127,2827.23,1.07709,0.92548,1.24765,0.85191,0.73579,0.81034,0.5991,0.97799,0.74393,1.06797,0.00087526,0.00087526,0.00087526
128,2847.53,1.06165,0.9098,1.23365,0.86739,0.71838,0.82001,0.60155,0.96843,0.72457,1.05038,0.00087427,0.00087427,0.00087427
129,2867.78,1.04357,0.89956,1.22985,0.88669,0.72606,0.8182,0.58736,1.03522,0.72811,1.08662,0.00087328,0.00087328,0.00087328
130,2890.5,1.0597,0.9061,1.24114,0.86083,0.7235,0.81598,0.59908,0.97086,0.7466,1.05926,0.00087229,0.00087229,0.00087229
131,2913.98,1.05832,0.91582,1.24196,0.87202,0.71873,0.81546,0.60147,0.95166,0.72197,1.04506,0.0008713,0.0008713,0.0008713
132,2937.37,1.05129,0.89961,1.23269,0.87272,0.72862,0.82049,0.61206,0.93691,0.6965,1.05027,0.00087031,0.00087031,0.00087031
133,2961.09,1.04953,0.8986,1.21771,0.87848,0.72547,0.8226,0.58055,1.06233,0.73879,1.07743,0.00086932,0.00086932,0.00086932
134,2984.26,1.07597,0.92536,1.23706,0.86742,0.71358,0.80923,0.57294,1.01869,0.76322,1.06079,0.00086833,0.00086833,0.00086833
135,3008.04,1.06806,0.91248,1.22652,0.88843,0.71351,0.81919,0.59712,0.96404,0.72884,1.03504,0.00086734,0.00086734,0.00086734
136,3031.68,1.05989,0.92599,1.23492,0.8587,0.73938,0.81298,0.59565,0.94644,0.71586,1.04233,0.00086635,0.00086635,0.00086635
137,3055.02,1.02857,0.89497,1.20654,0.88395,0.72555,0.82449,0.59509,1.01961,0.73295,1.06304,0.00086536,0.00086536,0.00086536
138,3078.31,1.02763,0.88838,1.21078,0.85088,0.74501,0.81047,0.58553,0.97441,0.73404,1.04705,0.00086437,0.00086437,0.00086437
139,3101.97,1.06493,0.89578,1.23262,0.86538,0.7363,0.81479,0.59789,0.947,0.71041,1.04057,0.00086338,0.00086338,0.00086338
140,3125.61,1.04257,0.89515,1.21889,0.884,0.73118,0.82292,0.61003,0.93682,0.7029,1.03129,0.00086239,0.00086239,0.00086239
141,3150.65,1.01652,0.87572,1.21284,0.89529,0.71838,0.82037,0.61187,0.94979,0.7132,1.04051,0.0008614,0.0008614,0.0008614
142,3175.72,1.01663,0.89527,1.21255,0.85409,0.74631,0.82633,0.6129,0.91808,0.70862,1.03157,0.00086041,0.00086041,0.00086041
143,3200.12,1.04649,0.89893,1.22443,0.85417,0.72579,0.81577,0.58509,1.02278,0.72545,1.07074,0.00085942,0.00085942,0.00085942
144,3223.96,1.02923,0.88516,1.21106,0.85359,0.73938,0.82057,0.61337,0.92025,0.69035,1.03101,0.00085843,0.00085843,0.00085843
145,3247.87,1.03003,0.87366,1.22185,0.86961,0.73418,0.82126,0.60906,0.93285,0.69432,1.03224,0.00085744,0.00085744,0.00085744
146,3271.59,1.03734,0.88142,1.22593,0.86835,0.73623,0.8213,0.5939,0.97308,0.71105,1.05167,0.00085645,0.00085645,0.00085645
147,3295.17,1.03762,0.88262,1.22229,0.85612,0.72401,0.82211,0.59121,0.99782,0.70189,1.05575,0.00085546,0.00085546,0.00085546
148,3318.64,1.01522,0.87057,1.20707,0.87429,0.73886,0.82877,0.60081,1.02206,0.70873,1.05725,0.00085447,0.00085447,0.00085447
149,3341.89,1.01505,0.88082,1.21522,0.83542,0.75371,0.81827,0.59376,0.97776,0.71345,1.0544,0.00085348,0.00085348,0.00085348
150,3365.41,1.05396,0.88429,1.23004,0.85631,0.73845,0.82319,0.60071,0.96937,0.70064,1.054,0.00085249,0.00085249,0.00085249
151,3390.64,1.01987,0.86271,1.20265,0.87757,0.72672,0.8255,0.60471,0.94477,0.70395,1.04169,0.0008515,0.0008515,0.0008515
152,3415.07,1.00215,0.85473,1.20166,0.8761,0.72965,0.82197,0.58412,1.03064,0.73371,1.06025,0.00085051,0.00085051,0.00085051
153,3435.49,1.00428,0.85595,1.19432,0.89781,0.72504,0.81923,0.59319,1.01707,0.72555,1.06631,0.00084952,0.00084952,0.00084952
154,3455.69,1.00369,0.87354,1.1986,0.88998,0.7276,0.82969,0.60769,0.97615,0.71773,1.04643,0.00084853,0.00084853,0.00084853
155,3478.04,1.00534,0.87242,1.1968,0.89359,0.72239,0.82293,0.59199,0.99646,0.70726,1.04696,0.00084754,0.00084754,0.00084754
156,3502.74,1.00867,0.85251,1.19688,0.87564,0.71633,0.81796,0.61554,0.91404,0.69392,1.02898,0.00084655,0.00084655,0.00084655
157,3525.89,1.00404,0.86352,1.19918,0.86385,0.74069,0.82688,0.62375,0.90081,0.67242,1.03068,0.00084556,0.00084556,0.00084556
158,3548.76,1.01125,0.8683,1.20399,0.86042,0.73229,0.82201,0.61577,0.91365,0.68524,1.03227,0.00084457,0.00084457,0.00084457
159,3571.5,1.00953,0.83155,1.1996,0.85237,0.74296,0.82404,0.61359,0.91613,0.68326,1.03731,0.00084358,0.00084358,0.00084358
160,3594.46,1.00011,0.8561,1.19492,0.88479,0.71889,0.8223,0.61745,0.90371,0.67744,1.02705,0.00084259,0.00084259,0.00084259
161,3616.87,1.01053,0.85685,1.20002,0.87784,0.72913,0.82354,0.61531,0.91741,0.69116,1.02674,0.0008416,0.0008416,0.0008416
162,3639.25,1.0098,0.84236,1.19696,0.87092,0.73933,0.82587,0.60642,0.96132,0.69878,1.03417,0.00084061,0.00084061,0.00084061
163,3661.96,1.01824,0.84696,1.20949,0.88571,0.7301,0.83254,0.61802,0.93322,0.67894,1.02746,0.00083962,0.00083962,0.00083962
164,3684.67,1.02076,0.86008,1.20118,0.88566,0.72453,0.82303,0.60984,0.94106,0.69379,1.03585,0.00083863,0.00083863,0.00083863
165,3707.16,0.989,0.83776,1.17946,0.88921,0.72965,0.83545,0.6143,0.94284,0.66672,1.03178,0.00083764,0.00083764,0.00083764
166,3730.26,1.01153,0.84485,1.18683,0.88112,0.73733,0.82795,0.60996,0.96348,0.69615,1.03554,0.00083665,0.00083665,0.00083665
167,3753.33,0.98774,0.84191,1.18431,0.88885,0.72504,0.81702,0.60117,0.93093,0.71319,1.02538,0.00083566,0.00083566,0.00083566
168,3776.46,0.98631,0.81422,1.18344,0.90267,0.71231,0.81953,0.61309,0.91781,0.70777,1.02594,0.00083467,0.00083467,0.00083467
169,3799.36,1.0153,0.85304,1.2042,0.87909,0.72504,0.81423,0.59453,0.99287,0.7007,1.06907,0.00083368,0.00083368,0.00083368
170,3822.44,0.99887,0.84286,1.19789,0.87255,0.73323,0.81947,0.60564,0.92998,0.69461,1.03835,0.00083269,0.00083269,0.00083269
171,3845.56,0.96872,0.82119,1.17495,0.9101,0.71326,0.82359,0.58249,1.05239,0.70596,1.07052,0.0008317,0.0008317,0.0008317
172,3868.52,0.9962,0.84197,1.19916,0.86244,0.73837,0.82318,0.61426,0.92046,0.68223,1.04071,0.00083071,0.00083071,0.00083071
173,3893.14,0.96726,0.81045,1.17977,0.88151,0.73516,0.82447,0.60915,0.94528,0.67829,1.04376,0.00082972,0.00082972,0.00082972
174,3916.68,0.99066,0.82091,1.18471,0.87392,0.73115,0.81704,0.6108,0.91979,0.68932,1.01965,0.00082873,0.00082873,0.00082873
175,3940.7,0.97453,0.82242,1.17961,0.87399,0.72657,0.81895,0.61028,0.91147,0.67655,1.01328,0.00082774,0.00082774,0.00082774
176,3965.16,0.9753,0.8233,1.18765,0.89239,0.72186,0.82569,0.60957,0.93746,0.68889,1.02241,0.00082675,0.00082675,0.00082675
177,3988.21,0.98024,0.81544,1.17276,0.87439,0.73528,0.82795,0.61337,0.92261,0.68835,1.02247,0.00082576,0.00082576,0.00082576
178,4010.96,0.97987,0.81848,1.18747,0.8793,0.72401,0.82381,0.62204,0.90499,0.67385,1.02081,0.00082477,0.00082477,0.00082477
179,4033.73,0.97204,0.81118,1.17869,0.8796,0.72709,0.82534,0.61552,0.91818,0.67564,1.02431,0.00082378,0.00082378,0.00082378
180,4056.44,1.00239,0.82852,1.20189,0.88359,0.73454,0.82827,0.61897,0.91843,0.6684,1.03317,0.00082279,0.00082279,0.00082279
181,4079.45,0.98773,0.82764,1.18915,0.86962,0.7276,0.82289,0.61268,0.91936,0.69785,1.02869,0.0008218,0.0008218,0.0008218
