epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,2247.13,0.92075,0.69952,1.10434,0.8762,0.72657,0.82364,0.6003,0.95278,0.67969,1.02902,0.00089011,0.00089011,0.00089011
113,2267.42,0.92229,0.69762,1.1069,0.8874,0.71992,0.82352,0.60527,0.93929,0.69348,1.02826,0.00088912,0.00088912,0.00088912
114,2288.02,0.92489,0.70915,1.10082,0.86162,0.73323,0.82506,0.60727,0.9296,0.68506,1.01769,0.00088813,0.00088813,0.00088813
115,2308.3,0.90533,0.6999,1.09573,0.87311,0.73988,0.83024,0.61893,0.91552,0.65802,1.02715,0.00088714,0.00088714,0.00088714
116,2328.55,0.91834,0.70089,1.09245,0.86205,0.7295,0.8294,0.61769,0.90395,0.66602,1.01168,0.00088615,0.00088615,0.00088615
117,2348.74,0.92344,0.68335,1.09422,0.88682,0.71411,0.82911,0.60165,0.97346,0.68509,1.03061,0.00088516,0.00088516,0.00088516
118,2369.03,0.91856,0.6906,1.10705,0.86738,0.73676,0.83077,0.59865,0.96468,0.65756,1.04081,0.00088417,0.00088417,0.00088417
119,2390.79,0.90847,0.69209,1.09323,0.82953,0.74296,0.82442,0.60145,0.92275,0.68737,1.03064,0.00088318,0.00088318,0.00088318
120,2412.07,0.88488,0.66727,1.08651,0.90211,0.71173,0.82985,0.61743,0.91184,0.66868,1.01441,0.00088219,0.00088219,0.00088219
121,2432.71,0.90698,0.68188,1.09809,0.90293,0.72398,0.83954,0.5982,0.98422,0.65842,1.03434,0.0008812,0.0008812,0.0008812
122,2454.43,0.89626,0.68099,1.09525,0.88728,0.72811,0.82286,0.58889,1.01143,0.69622,1.05152,0.00088021,0.00088021,0.00088021
123,2476.04,0.92655,0.67561,1.0982,0.86945,0.7276,0.82549,0.60528,0.93285,0.68304,1.01983,0.00087922,0.00087922,0.00087922
124,2498.16,0.90802,0.6832,1.09154,0.86759,0.75149,0.83439,0.61773,0.92853,0.65332,1.01937,0.00087823,0.00087823,0.00087823
125,2519.92,0.89143,0.68263,1.08632,0.87941,0.72094,0.82464,0.61944,0.88636,0.67047,1.00732,0.00087724,0.00087724,0.00087724
126,2541.06,0.89477,0.6664,1.08408,0.89358,0.70661,0.8255,0.62613,0.8859,0.68066,1.01575,0.00087625,0.00087625,0.00087625
127,2562.06,0.8974,0.66426,1.08194,0.86243,0.73528,0.83072,0.59435,1.0131,0.68043,1.04834,0.00087526,0.00087526,0.00087526
128,2584.09,0.92092,0.68387,1.0959,0.88492,0.72844,0.83141,0.6033,0.98112,0.6738,1.04102,0.00087427,0.00087427,0.00087427
129,2605.71,0.90111,0.67696,1.09962,0.88903,0.73017,0.83361,0.62061,0.94354,0.66528,1.03029,0.00087328,0.00087328,0.00087328
130,2627.2,0.90027,0.67404,1.08945,0.87426,0.72709,0.82852,0.61603,0.93133,0.65994,1.01929,0.00087229,0.00087229,0.00087229
131,2649.04,0.88556,0.66936,1.08709,0.88449,0.74654,0.83519,0.61243,0.94336,0.66485,1.02145,0.0008713,0.0008713,0.0008713
132,2670.91,0.90077,0.66867,1.08828,0.87039,0.74603,0.83721,0.61661,0.94127,0.64849,1.02378,0.00087031,0.00087031,0.00087031
133,2692.68,0.89301,0.65831,1.08592,0.85657,0.75883,0.84133,0.62149,0.92208,0.64287,1.02122,0.00086932,0.00086932,0.00086932
134,2714.36,0.89502,0.65465,1.08427,0.85429,0.74398,0.83419,0.62508,0.91731,0.65506,1.02617,0.00086833,0.00086833,0.00086833
135,2736.82,0.89568,0.66738,1.09103,0.89753,0.71755,0.82377,0.617,0.89448,0.65081,1.00844,0.00086734,0.00086734,0.00086734
136,2759.1,0.87759,0.65084,1.07851,0.87176,0.74487,0.83865,0.62529,0.89115,0.64835,1.01123,0.00086635,0.00086635,0.00086635
137,2781.38,0.88703,0.66377,1.07759,0.86965,0.73579,0.83178,0.6152,0.92365,0.65508,1.02082,0.00086536,0.00086536,0.00086536
138,2803.63,0.90074,0.67152,1.08946,0.8706,0.73375,0.82921,0.60767,0.94161,0.67771,1.02971,0.00086437,0.00086437,0.00086437
139,2825.65,0.90506,0.66707,1.10074,0.87049,0.72617,0.82677,0.61483,0.90522,0.6688,1.01149,0.00086338,0.00086338,0.00086338
140,2847.74,0.89184,0.65581,1.08968,0.87989,0.72862,0.82974,0.61863,0.91287,0.66193,1.0102,0.00086239,0.00086239,0.00086239
141,2869.65,0.88945,0.66516,1.08543,0.89003,0.72523,0.82376,0.61952,0.89552,0.65207,1.01247,0.0008614,0.0008614,0.0008614
142,2891.39,0.89138,0.66804,1.08692,0.87765,0.73682,0.82792,0.62239,0.90162,0.64397,1.00989,0.00086041,0.00086041,0.00086041
143,2913.42,0.89265,0.65965,1.08363,0.88966,0.71422,0.82132,0.60919,0.90057,0.67463,1.01809,0.00085942,0.00085942,0.00085942
144,2935.27,0.90628,0.65836,1.09235,0.86313,0.73682,0.83723,0.63211,0.88617,0.65058,1.00604,0.00085843,0.00085843,0.00085843
145,2957.09,0.87909,0.6535,1.08249,0.89919,0.72618,0.83688,0.62446,0.91934,0.64999,1.01731,0.00085744,0.00085744,0.00085744
146,2978.7,0.8639,0.66287,1.06879,0.89829,0.72657,0.83551,0.62041,0.94481,0.6455,1.03024,0.00085645,0.00085645,0.00085645
147,3000.66,0.88368,0.65765,1.08223,0.87534,0.72453,0.82772,0.6061,0.96013,0.67738,1.02852,0.00085546,0.00085546,0.00085546
148,3022.25,0.86516,0.63634,1.06562,0.86117,0.74859,0.83472,0.62015,0.89513,0.64504,1.0119,0.00085447,0.00085447,0.00085447
149,3044.02,0.87422,0.64729,1.07301,0.88378,0.73272,0.8287,0.6144,0.90499,0.65433,1.00874,0.00085348,0.00085348,0.00085348
150,3065.7,0.863,0.64806,1.07562,0.88141,0.73425,0.83538,0.6195,0.91338,0.64808,1.01775,0.00085249,0.00085249,0.00085249
151,3087.54,0.86264,0.6396,1.07081,0.86795,0.73682,0.82777,0.61699,0.90457,0.66705,1.01943,0.0008515,0.0008515,0.0008515
152,3109.15,0.87322,0.6512,1.07873,0.86843,0.74012,0.82801,0.62163,0.89412,0.65263,1.0181,0.00085051,0.00085051,0.00085051
153,3130.58,0.86092,0.64127,1.07234,0.89143,0.73569,0.82602,0.6147,0.89997,0.63856,1.01476,0.00084952,0.00084952,0.00084952
154,3152.21,0.85793,0.64047,1.07348,0.88753,0.73537,0.83389,0.60856,0.93533,0.65265,1.02552,0.00084853,0.00084853,0.00084853
155,3174.22,0.8628,0.63595,1.06959,0.8864,0.7404,0.84365,0.62749,0.92671,0.63521,1.02328,0.00084754,0.00084754,0.00084754
156,3196.15,0.86863,0.63861,1.0668,0.878,0.74069,0.83394,0.58617,1.05059,0.67752,1.05203,0.00084655,0.00084655,0.00084655
157,3217.84,0.87113,0.64448,1.06683,0.88769,0.73477,0.8319,0.61017,0.93438,0.66,1.01339,0.00084556,0.00084556,0.00084556
158,3239.57,0.87924,0.64069,1.08436,0.87356,0.7358,0.83403,0.6219,0.89096,0.65501,1.00639,0.00084457,0.00084457,0.00084457
159,3261.86,0.86983,0.64551,1.0639,0.88097,0.7352,0.83432,0.61623,0.93974,0.65056,1.029,0.00084358,0.00084358,0.00084358
160,3284.02,0.86352,0.63891,1.07038,0.87846,0.73272,0.83074,0.61285,0.93503,0.6617,1.03006,0.00084259,0.00084259,0.00084259
161,3305.85,0.87761,0.6511,1.07627,0.87291,0.7363,0.83122,0.61675,0.9221,0.65523,1.02197,0.0008416,0.0008416,0.0008416
162,3327.67,0.85808,0.62866,1.06646,0.87319,0.73835,0.83452,0.61675,0.90416,0.6329,1.01243,0.00084061,0.00084061,0.00084061
163,3349.83,0.85625,0.62447,1.07561,0.88109,0.74245,0.83769,0.62133,0.90752,0.64932,1.01993,0.00083962,0.00083962,0.00083962
164,3371.81,0.86106,0.63103,1.0703,0.89427,0.74491,0.8384,0.63274,0.90409,0.63811,1.02229,0.00083863,0.00083863,0.00083863
165,3394.28,0.86418,0.62479,1.07013,0.86248,0.7532,0.83459,0.62376,0.91165,0.6357,1.01473,0.00083764,0.00083764,0.00083764
166,3416.63,0.84904,0.6192,1.05721,0.87459,0.76344,0.84114,0.62725,0.89379,0.62658,0.99799,0.00083665,0.00083665,0.00083665
167,3438.78,0.86195,0.62914,1.07128,0.87189,0.7527,0.84133,0.62659,0.90967,0.63437,1.00821,0.00083566,0.00083566,0.00083566
168,3460.79,0.86851,0.63638,1.06697,0.90684,0.72772,0.8389,0.6291,0.92963,0.64594,1.0287,0.00083467,0.00083467,0.00083467
169,3482.61,0.86222,0.63137,1.06365,0.8735,0.76344,0.84228,0.62494,0.91687,0.62588,1.01589,0.00083368,0.00083368,0.00083368
170,3504.33,0.84414,0.61631,1.06269,0.86575,0.76293,0.84157,0.6217,0.923,0.63541,1.01362,0.00083269,0.00083269,0.00083269
171,3526.09,0.86174,0.62982,1.07043,0.89907,0.75218,0.84388,0.62631,0.92648,0.63428,1.01942,0.0008317,0.0008317,0.0008317
