epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,1342.36,0.54821,0.35645,0.90586,0.92382,0.74508,0.84688,0.66988,0.79672,0.56932,0.947,7.5646e-05,7.5646e-05,7.5646e-05
125,1353.17,0.55317,0.35633,0.89817,0.91967,0.75064,0.8475,0.67338,0.78779,0.56331,0.9466,7.5448e-05,7.5448e-05,7.5448e-05
126,1364.15,0.57216,0.37267,0.90381,0.91512,0.75075,0.84794,0.674,0.789,0.56157,0.94572,7.525e-05,7.525e-05,7.525e-05
127,1374.97,0.55121,0.34959,0.89673,0.91572,0.74962,0.84732,0.67475,0.78756,0.56189,0.94517,7.5052e-05,7.5052e-05,7.5052e-05
128,1385.74,0.53466,0.34808,0.8947,0.9098,0.75371,0.84656,0.6737,0.78723,0.56186,0.94612,7.4854e-05,7.4854e-05,7.4854e-05
129,1396.89,0.5274,0.33817,0.89022,0.90339,0.75474,0.84738,0.67339,0.79165,0.57065,0.94845,7.4656e-05,7.4656e-05,7.4656e-05
130,1407.95,0.57607,0.36527,0.91216,0.90494,0.75627,0.8462,0.67175,0.78988,0.5704,0.9483,7.4458e-05,7.4458e-05,7.4458e-05
131,1418.96,0.55364,0.3726,0.90333,0.89718,0.76398,0.84675,0.67228,0.78868,0.56835,0.9489,7.426e-05,7.426e-05,7.426e-05
132,1430.89,0.53222,0.35694,0.90463,0.91388,0.75627,0.84904,0.6744,0.78706,0.56143,0.94714,7.4062e-05,7.4062e-05,7.4062e-05
133,1442.8,0.57828,0.3595,0.93221,0.91176,0.75627,0.84901,0.67481,0.78458,0.55494,0.94617,7.3864e-05,7.3864e-05,7.3864e-05
134,1454.91,0.58717,0.40114,0.93095,0.90709,0.75422,0.84721,0.67619,0.78316,0.55577,0.94444,7.3666e-05,7.3666e-05,7.3666e-05
135,1466.82,0.64381,0.38777,0.91842,0.88307,0.77675,0.84881,0.67667,0.78391,0.55885,0.94293,7.3468e-05,7.3468e-05,7.3468e-05
136,1478.83,0.5704,0.35787,0.93652,0.90622,0.75576,0.84769,0.67656,0.78025,0.56275,0.9426,7.327e-05,7.327e-05,7.327e-05
137,1490.75,0.55179,0.35509,0.91106,0.90506,0.75658,0.8463,0.67666,0.77861,0.56687,0.94151,7.3072e-05,7.3072e-05,7.3072e-05
138,1503.02,0.54533,0.34927,0.89656,0.89742,0.76037,0.84551,0.67732,0.78079,0.57454,0.94307,7.2874e-05,7.2874e-05,7.2874e-05
139,1515.59,0.52141,0.34627,0.87863,0.90622,0.75701,0.84737,0.67827,0.78352,0.57407,0.94435,7.2676e-05,7.2676e-05,7.2676e-05
140,1527.85,0.56756,0.35458,0.92099,0.89245,0.76805,0.84839,0.67939,0.78057,0.56425,0.94321,7.2478e-05,7.2478e-05,7.2478e-05
141,1540.07,0.55278,0.35941,0.90919,0.9004,0.76376,0.84829,0.67723,0.77861,0.55948,0.94297,7.228e-05,7.228e-05,7.228e-05
142,1552.2,0.56788,0.37046,0.92058,0.88723,0.76941,0.84726,0.67457,0.78543,0.5619,0.9425,7.2082e-05,7.2082e-05,7.2082e-05
143,1564.54,0.54827,0.34973,0.90476,0.91066,0.75156,0.84634,0.67346,0.78187,0.55997,0.94369,7.1884e-05,7.1884e-05,7.1884e-05
144,1576.75,0.55458,0.3593,0.91611,0.88178,0.7715,0.84691,0.67397,0.78422,0.55991,0.94349,7.1686e-05,7.1686e-05,7.1686e-05
145,1588.87,0.57843,0.35931,0.91629,0.90769,0.75525,0.84767,0.67575,0.78477,0.56081,0.94378,7.1488e-05,7.1488e-05,7.1488e-05
146,1601.37,0.58214,0.39158,0.98696,0.91313,0.75354,0.84715,0.67601,0.78366,0.56331,0.94409,7.129e-05,7.129e-05,7.129e-05
147,1613.57,0.55677,0.35034,0.92322,0.91092,0.75371,0.84784,0.67451,0.78328,0.56302,0.94409,7.1092e-05,7.1092e-05,7.1092e-05
148,1625.9,0.53773,0.34076,0.89228,0.90897,0.75162,0.84695,0.67216,0.78471,0.5624,0.94679,7.0894e-05,7.0894e-05,7.0894e-05
149,1638.12,0.58867,0.36157,0.95195,0.9022,0.75579,0.84664,0.67174,0.78882,0.5682,0.94568,7.0696e-05,7.0696e-05,7.0696e-05
150,1650.15,0.56176,0.34214,0.90149,0.90975,0.75358,0.84689,0.67271,0.78798,0.56377,0.94762,7.0498e-05,7.0498e-05,7.0498e-05
151,1662.23,0.53548,0.34782,0.8989,0.90702,0.75919,0.84747,0.67333,0.78955,0.56285,0.94588,7.03e-05,7.03e-05,7.03e-05
152,1674.28,0.52275,0.3372,0.88665,0.91056,0.75832,0.84682,0.67612,0.78646,0.56109,0.94704,7.0102e-05,7.0102e-05,7.0102e-05
153,1686.24,0.54791,0.34815,0.9046,0.91622,0.75599,0.84834,0.67648,0.78564,0.56571,0.94531,6.9904e-05,6.9904e-05,6.9904e-05
154,1698.09,0.54427,0.36999,0.89799,0.91519,0.75143,0.84666,0.67431,0.78735,0.57088,0.94425,6.9706e-05,6.9706e-05,6.9706e-05
155,1710.02,0.55037,0.35142,0.89667,0.9156,0.7491,0.845,0.67303,0.78271,0.57371,0.94414,6.9508e-05,6.9508e-05,6.9508e-05
156,1721.87,0.59164,0.36632,0.94984,0.92009,0.74962,0.84528,0.67313,0.78497,0.57294,0.94352,6.931e-05,6.931e-05,6.931e-05
157,1733.78,0.54868,0.34511,0.89599,0.91865,0.75167,0.84593,0.6728,0.78113,0.56707,0.94296,6.9112e-05,6.9112e-05,6.9112e-05
158,1745.95,0.5493,0.35425,0.89908,0.9186,0.75117,0.84689,0.67409,0.78066,0.57024,0.94275,6.8914e-05,6.8914e-05,6.8914e-05
